order_id,order_date,supplier_reliability_score,warehouse_inventory_level,order_quantity,shipping_distance_km,shipping_method,weather_condition,processing_time_hours,order_priority,delayed
1706,2023-03-13 01:00:00,0.79,2603,456,1545.9,Rail,Fog,18.8,High,0
1707,2023-03-13 02:00:00,0.73,4826,386,544.3,Sea,Rain,22.7,High,1
1708,2023-03-13 03:00:00,0.65,3185,194,1687.0,Sea,Fog,40.6,High,0
1709,2023-03-13 04:00:00,0.95,4448,413,1756.8,Rail,Fog,21.5,High,0
1710,2023-03-13 05:00:00,0.99,1859,232,605.2,Sea,Fog,52.2,Low,1
1711,2023-03-13 06:00:00,0.71,340,382,1342.6,Rail,Fog,19.7,High,0
1712,2023-03-13 07:00:00,0.73,118,487,823.6,Rail,Rain,5.6,High,1
1713,2023-03-13 08:00:00,0.86,461,47,1665.7,Rail,Clear,58.6,Medium,0
1714,2023-03-13 09:00:00,0.91,1521,258,295.4,Rail,Fog,8.0,Medium,1
1715,2023-03-13 10:00:00,0.94,775,393,1998.6,Sea,Storm,7.7,High,0
1716,2023-03-13 11:00:00,0.91,3198,256,768.3,Road,Fog,12.5,Low,1
1717,2023-03-13 12:00:00,0.87,3906,183,1860.7,Air,Clear,15.6,Medium,1
1718,2023-03-13 13:00:00,0.85,1509,455,1879.1,Rail,Clear,54.0,Medium,0
1719,2023-03-13 14:00:00,0.61,784,466,560.4,Air,Rain,61.2,Low,0
1720,2023-03-13 15:00:00,0.8,653,475,1904.0,Sea,Storm,58.8,Medium,0
1721,2023-03-13 16:00:00,0.88,4865,95,328.2,Air,Clear,13.8,Low,1
1722,2023-03-13 17:00:00,0.72,2813,378,706.6,Rail,Rain,42.6,High,1
1723,2023-03-13 18:00:00,0.7,4162,162,1046.1,Sea,Clear,69.7,High,1
1724,2023-03-13 19:00:00,0.77,1972,10,787.8,Air,Rain,1.1,Medium,0
1725,2023-03-13 20:00:00,0.82,3342,373,652.0,Road,Storm,64.8,Medium,0
1726,2023-03-13 21:00:00,0.6,3058,468,1822.5,Rail,Clear,23.8,Medium,0
1727,2023-03-13 22:00:00,0.9,772,470,1039.0,Sea,Rain,39.6,High,0
1728,2023-03-13 23:00:00,0.88,2188,191,172.4,Air,Rain,66.8,Low,1
1729,2023-03-14 00:00:00,0.69,1638,219,1334.1,Air,Fog,40.7,Low,1
1730,2023-03-14 01:00:00,0.7,3887,231,1893.4,Sea,Fog,20.6,Medium,0
1731,2023-03-14 02:00:00,0.67,1752,231,1599.6,Road,Clear,8.4,Low,0
1732,2023-03-14 03:00:00,0.76,4370,112,399.1,Rail,Rain,22.3,Medium,1
1733,2023-03-14 04:00:00,0.98,2924,380,639.8,Sea,Clear,25.9,Medium,0
1734,2023-03-14 05:00:00,0.76,1475,376,446.7,Air,Fog,34.1,High,0
1735,2023-03-14 06:00:00,0.97,2508,318,444.7,Air,Fog,27.4,Low,1
1736,2023-03-14 07:00:00,0.67,743,261,114.0,Road,Storm,7.0,High,0
1737,2023-03-14 08:00:00,0.7,2113,370,1474.2,Road,Rain,64.9,High,1
1738,2023-03-14 09:00:00,0.8,466,93,1666.3,Rail,Storm,24.3,Low,0
1739,2023-03-14 10:00:00,0.66,4465,172,1865.8,Sea,Fog,42.4,Low,1
1740,2023-03-14 11:00:00,0.65,1601,28,1029.9,Road,Fog,39.8,High,0
1741,2023-03-14 12:00:00,0.87,4952,15,1387.6,Sea,Rain,9.2,Low,0
1742,2023-03-14 13:00:00,0.74,4349,12,514.5,Rail,Rain,50.7,Low,0
1743,2023-03-14 14:00:00,0.88,2425,373,227.7,Road,Fog,21.4,Low,1
1744,2023-03-14 15:00:00,0.69,4255,108,651.9,Rail,Fog,34.6,Medium,0
1745,2023-03-14 16:00:00,0.72,4270,307,1451.6,Air,Clear,26.0,High,0
1746,2023-03-14 17:00:00,0.96,3969,386,376.8,Sea,Rain,56.2,Medium,0
1747,2023-03-14 18:00:00,0.83,1338,376,554.9,Road,Clear,37.7,High,1
1748,2023-03-14 19:00:00,0.65,1309,323,260.9,Air,Fog,49.7,High,1
1749,2023-03-14 20:00:00,0.77,98,488,120.9,Sea,Fog,11.8,Low,0
1750,2023-03-14 21:00:00,0.64,1472,429,1467.9,Rail,Fog,67.9,High,1
1751,2023-03-14 22:00:00,0.63,2268,268,1465.2,Road,Clear,3.0,Medium,0
1752,2023-03-14 23:00:00,0.83,3279,277,188.9,Air,Clear,18.0,Low,0
1753,2023-03-15 00:00:00,0.64,2747,232,469.4,Rail,Clear,39.1,Low,0
1754,2023-03-15 01:00:00,0.69,4470,355,879.2,Road,Fog,55.5,High,0
1755,2023-03-15 02:00:00,0.63,4242,167,6.9,Road,Fog,34.6,Low,1
1756,2023-03-15 03:00:00,0.64,410,179,1788.3,Rail,Fog,50.9,Medium,0
1757,2023-03-15 04:00:00,0.78,2502,37,990.2,Air,Storm,48.0,High,0
1758,2023-03-15 05:00:00,0.67,486,140,1459.2,Road,Storm,51.5,Medium,0
1759,2023-03-15 06:00:00,0.73,4116,37,1443.5,Rail,Storm,65.5,Low,0
1760,2023-03-15 07:00:00,0.77,862,62,1020.6,Road,Clear,32.3,High,1
1761,2023-03-15 08:00:00,0.68,4696,390,594.5,Air,Clear,16.2,High,0
1762,2023-03-15 09:00:00,0.65,4104,471,1080.0,Rail,Rain,58.7,High,0
1763,2023-03-15 10:00:00,0.66,872,221,1584.3,Road,Rain,27.4,Low,1
1764,2023-03-15 11:00:00,0.98,4968,264,1271.9,Rail,Clear,17.8,High,1
1765,2023-03-15 12:00:00,0.74,1277,213,1259.0,Rail,Clear,3.6,Low,1
1766,2023-03-15 13:00:00,0.78,2939,287,903.4,Air,Fog,65.7,Low,0
1767,2023-03-15 14:00:00,0.9,4994,249,838.8,Road,Storm,49.3,Low,0
1768,2023-03-15 15:00:00,0.91,2975,1,234.0,Sea,Clear,29.4,Medium,0
1769,2023-03-15 16:00:00,0.88,56,363,1947.8,Sea,Clear,15.6,Medium,0
1770,2023-03-15 17:00:00,0.96,2112,235,939.0,Air,Clear,67.2,Medium,1
1771,2023-03-15 18:00:00,0.81,4083,428,415.0,Sea,Fog,13.2,Medium,0
1772,2023-03-15 19:00:00,0.67,1030,222,1672.1,Sea,Fog,38.0,Medium,0
1773,2023-03-15 20:00:00,0.84,3843,417,1845.5,Air,Storm,15.9,High,0
1774,2023-03-15 21:00:00,0.78,4457,193,1338.5,Rail,Storm,55.7,High,0
1775,2023-03-15 22:00:00,0.93,2624,291,730.7,Road,Clear,34.5,Low,0
1776,2023-03-15 23:00:00,0.7,4169,102,1078.8,Sea,Clear,14.0,High,1
1777,2023-03-16 00:00:00,0.87,1763,421,910.6,Air,Storm,11.1,Medium,0
1778,2023-03-16 01:00:00,0.6,4462,346,960.9,Sea,Rain,1.3,Medium,0
1779,2023-03-16 02:00:00,0.75,261,239,1009.7,Road,Clear,43.8,Medium,0
1780,2023-03-16 03:00:00,0.74,2551,166,1279.4,Rail,Fog,37.0,Medium,0
1781,2023-03-16 04:00:00,0.64,927,50,1689.1,Air,Fog,15.7,High,1
1782,2023-03-16 05:00:00,0.93,3014,105,1378.4,Road,Fog,2.1,Low,0
1783,2023-03-16 06:00:00,0.93,1395,312,1340.5,Air,Fog,59.5,Low,0
1784,2023-03-16 07:00:00,0.7,1401,58,1291.8,Road,Fog,59.4,High,0
1785,2023-03-16 08:00:00,0.88,4526,458,1597.3,Rail,Rain,40.0,Medium,0
1786,2023-03-16 09:00:00,0.96,1359,145,730.6,Road,Clear,6.2,High,0
1787,2023-03-16 10:00:00,0.83,977,495,1860.5,Rail,Storm,8.3,Low,0
1788,2023-03-16 11:00:00,0.75,4930,117,1626.4,Road,Rain,11.1,High,0
1789,2023-03-16 12:00:00,0.87,98,50,62.5,Road,Clear,51.6,Medium,0
1790,2023-03-16 13:00:00,0.76,3685,419,798.6,Road,Storm,71.6,High,0
1791,2023-03-16 14:00:00,0.83,1504,301,1237.7,Rail,Fog,8.7,Medium,0
1792,2023-03-16 15:00:00,0.86,1850,40,1955.9,Road,Rain,30.4,High,0
1793,2023-03-16 16:00:00,0.72,4173,477,1887.2,Sea,Fog,38.3,Medium,0
1794,2023-03-16 17:00:00,0.86,2051,361,1403.8,Air,Fog,60.6,Low,0
1795,2023-03-16 18:00:00,0.8,850,241,117.6,Rail,Fog,52.0,High,0
1796,2023-03-16 19:00:00,0.84,4039,58,830.6,Air,Storm,59.3,Medium,0
1797,2023-03-16 20:00:00,0.72,1518,105,802.0,Rail,Rain,64.2,Medium,1
1798,2023-03-16 21:00:00,0.9,4799,475,372.2,Road,Clear,44.7,High,0
1799,2023-03-16 22:00:00,0.66,3541,240,602.3,Sea,Clear,60.1,High,0
1800,2023-03-16 23:00:00,0.79,2894,367,778.1,Air,Storm,35.8,Low,1
1801,2023-03-17 00:00:00,0.81,1844,417,1521.3,Air,Clear,4.8,High,0
1802,2023-03-17 01:00:00,0.6,1277,417,1180.1,Sea,Clear,16.5,Medium,1
1803,2023-03-17 02:00:00,0.92,1451,161,1538.7,Rail,Fog,69.0,Low,1
1804,2023-03-17 03:00:00,0.82,1902,164,122.4,Rail,Rain,28.9,Medium,0
1805,2023-03-17 04:00:00,0.63,3278,246,486.0,Road,Fog,36.8,High,0
1806,2023-03-17 05:00:00,0.94,2890,467,1441.4,Road,Storm,69.8,Low,1
1807,2023-03-17 06:00:00,0.88,397,110,1169.9,Sea,Fog,50.5,Medium,0
1808,2023-03-17 07:00:00,0.97,3643,46,987.3,Rail,Fog,30.1,Low,0
1809,2023-03-17 08:00:00,0.87,274,278,840.0,Rail,Clear,49.8,Medium,0
1810,2023-03-17 09:00:00,0.8,2244,334,1766.1,Sea,Rain,40.0,High,1
1811,2023-03-17 10:00:00,0.92,2173,406,463.5,Road,Storm,69.2,Medium,0
1812,2023-03-17 11:00:00,0.74,2438,1,1406.2,Rail,Rain,1.8,Low,1
1813,2023-03-17 12:00:00,0.77,701,19,710.7,Sea,Fog,35.6,Low,1
1814,2023-03-17 13:00:00,0.74,4531,60,623.7,Air,Clear,50.2,Medium,1
1815,2023-03-17 14:00:00,0.73,384,152,987.3,Sea,Storm,40.1,Low,0
1816,2023-03-17 15:00:00,0.98,2813,315,1329.0,Sea,Fog,23.3,Low,0
1817,2023-03-17 16:00:00,0.8,4067,67,63.4,Sea,Rain,43.0,Medium,0
1818,2023-03-17 17:00:00,0.8,2092,324,151.3,Sea,Fog,2.8,High,0
1819,2023-03-17 18:00:00,0.75,1859,98,1236.6,Air,Rain,54.5,Low,0
1820,2023-03-17 19:00:00,0.73,165,161,1266.1,Air,Storm,48.3,Medium,1
1821,2023-03-17 20:00:00,0.69,2284,458,1090.6,Air,Clear,25.5,Low,0
1822,2023-03-17 21:00:00,0.98,1654,242,1909.8,Air,Storm,64.2,High,0
1823,2023-03-17 22:00:00,0.89,243,44,1287.2,Sea,Rain,52.9,Low,0
1824,2023-03-17 23:00:00,0.79,2176,185,1760.1,Road,Fog,17.7,Low,0
1825,2023-03-18 00:00:00,0.84,3951,158,1257.0,Sea,Fog,26.6,Medium,0
1826,2023-03-18 01:00:00,0.94,1671,31,647.4,Air,Rain,5.7,Medium,0
1827,2023-03-18 02:00:00,0.75,941,201,1715.2,Rail,Rain,51.0,High,0
1828,2023-03-18 03:00:00,0.71,4608,207,1196.6,Rail,Fog,15.9,Low,1
1829,2023-03-18 04:00:00,0.79,2349,108,362.4,Rail,Fog,32.6,High,0
1830,2023-03-18 05:00:00,0.78,3451,344,739.4,Rail,Rain,33.8,Low,0
1831,2023-03-18 06:00:00,0.93,3369,227,242.3,Sea,Clear,25.0,High,0
1832,2023-03-18 07:00:00,0.96,4244,79,503.6,Rail,Storm,49.1,High,1
1833,2023-03-18 08:00:00,0.94,4257,395,786.2,Rail,Rain,69.9,High,1
1834,2023-03-18 09:00:00,0.88,4269,374,1198.3,Road,Fog,9.5,Medium,1
1835,2023-03-18 10:00:00,0.81,2257,341,1109.8,Rail,Clear,40.5,Low,0
1836,2023-03-18 11:00:00,0.67,2476,170,1835.5,Air,Rain,11.6,Low,1
1837,2023-03-18 12:00:00,0.97,608,459,1829.2,Road,Rain,16.7,High,1
1838,2023-03-18 13:00:00,0.94,404,420,243.0,Sea,Storm,33.5,High,0
1839,2023-03-18 14:00:00,0.81,1481,461,142.6,Air,Fog,13.1,Medium,0
1840,2023-03-18 15:00:00,0.9,657,48,911.0,Sea,Fog,10.4,Low,1
1841,2023-03-18 16:00:00,0.96,4719,28,1726.7,Air,Storm,45.7,High,0
1842,2023-03-18 17:00:00,0.72,4434,471,1194.2,Sea,Storm,51.1,Medium,0
1843,2023-03-18 18:00:00,0.83,1849,432,1809.9,Air,Clear,63.7,Low,1
1844,2023-03-18 19:00:00,0.98,1010,167,909.9,Air,Rain,22.5,Medium,0
1845,2023-03-18 20:00:00,0.69,2348,254,801.1,Sea,Fog,62.3,Low,0
1846,2023-03-18 21:00:00,0.66,366,191,628.2,Air,Fog,1.9,Low,0
1847,2023-03-18 22:00:00,0.98,2486,386,508.5,Sea,Rain,25.3,High,1
1848,2023-03-18 23:00:00,0.95,1705,153,1758.6,Road,Clear,18.6,Medium,1
1849,2023-03-19 00:00:00,0.62,3044,450,1101.0,Sea,Rain,25.1,High,1
1850,2023-03-19 01:00:00,0.83,2217,331,851.6,Sea,Storm,52.8,Medium,1
1851,2023-03-19 02:00:00,0.86,2736,484,1301.3,Air,Clear,66.6,Medium,0
1852,2023-03-19 03:00:00,0.89,410,264,620.3,Road,Rain,19.6,Medium,0
1853,2023-03-19 04:00:00,0.85,562,328,459.6,Sea,Storm,43.2,High,0
1854,2023-03-19 05:00:00,0.83,251,9,390.0,Road,Rain,56.5,Medium,0
1855,2023-03-19 06:00:00,0.84,3034,398,1914.3,Rail,Rain,48.2,Low,0
1856,2023-03-19 07:00:00,0.85,685,119,1562.8,Air,Clear,26.9,High,0
1857,2023-03-19 08:00:00,0.64,1774,313,1553.2,Sea,Clear,49.2,High,0
1858,2023-03-19 09:00:00,0.67,1108,473,1950.7,Road,Storm,7.2,High,0
1859,2023-03-19 10:00:00,0.71,914,258,394.9,Air,Rain,40.3,Low,0
1860,2023-03-19 11:00:00,0.97,3406,397,497.6,Road,Rain,69.0,Low,1
1861,2023-03-19 12:00:00,0.79,2234,388,415.1,Air,Clear,25.1,Low,0
1862,2023-03-19 13:00:00,0.85,4514,248,1727.3,Rail,Fog,27.9,High,0
1863,2023-03-19 14:00:00,0.99,2358,238,356.7,Road,Fog,15.0,Low,0
1864,2023-03-19 15:00:00,0.64,1844,63,1908.7,Sea,Clear,26.8,High,0
1865,2023-03-19 16:00:00,0.68,2475,192,171.1,Rail,Fog,7.7,Medium,0
1866,2023-03-19 17:00:00,0.71,1482,51,1754.3,Rail,Fog,11.4,Low,1
1867,2023-03-19 18:00:00,0.97,1566,392,1715.6,Air,Rain,47.3,Low,1
1868,2023-03-19 19:00:00,0.89,688,163,1898.4,Rail,Storm,30.2,Low,1
1869,2023-03-19 20:00:00,0.65,1718,254,1456.2,Sea,Fog,44.1,Medium,1
1870,2023-03-19 21:00:00,0.63,4670,299,1844.0,Road,Storm,68.2,Medium,1
1871,2023-03-19 22:00:00,0.67,4825,258,1255.8,Road,Rain,32.2,Medium,0
1872,2023-03-19 23:00:00,0.97,827,119,1166.3,Road,Rain,66.7,High,0
1873,2023-03-20 00:00:00,0.77,1386,88,708.5,Rail,Clear,28.2,Medium,1
1874,2023-03-20 01:00:00,0.95,3582,205,887.7,Road,Clear,42.9,Medium,0
1875,2023-03-20 02:00:00,0.94,3244,285,1015.8,Air,Clear,19.5,Medium,0
1876,2023-03-20 03:00:00,0.99,1506,350,1779.2,Road,Rain,42.7,Low,0
1877,2023-03-20 04:00:00,0.82,1675,107,1956.7,Sea,Storm,30.3,Medium,0
1878,2023-03-20 05:00:00,0.71,4665,451,883.8,Road,Rain,60.2,Low,1
1879,2023-03-20 06:00:00,0.81,1573,91,134.3,Rail,Clear,5.4,Medium,0
1880,2023-03-20 07:00:00,0.96,3672,267,293.4,Air,Fog,32.9,High,0
1881,2023-03-20 08:00:00,0.98,653,52,1925.9,Rail,Rain,26.7,Medium,0
1882,2023-03-20 09:00:00,0.76,3905,237,550.5,Rail,Clear,51.5,Low,0
1883,2023-03-20 10:00:00,0.79,1184,107,43.0,Road,Clear,9.3,High,0
1884,2023-03-20 11:00:00,0.92,2635,308,788.1,Road,Fog,16.0,Low,1
1885,2023-03-20 12:00:00,0.76,4938,19,39.0,Road,Storm,33.5,Medium,1
1886,2023-03-20 13:00:00,0.7,1542,338,477.7,Rail,Rain,60.7,Medium,0
1887,2023-03-20 14:00:00,0.71,2135,23,1954.3,Air,Clear,70.7,Low,0
1888,2023-03-20 15:00:00,0.79,2181,364,40.2,Rail,Storm,50.3,Medium,0
1889,2023-03-20 16:00:00,0.7,2459,351,757.9,Sea,Clear,59.0,High,0
1890,2023-03-20 17:00:00,0.91,3497,71,399.9,Sea,Storm,52.2,High,1
1891,2023-03-20 18:00:00,0.87,2214,22,1541.7,Road,Storm,7.8,Low,0
1892,2023-03-20 19:00:00,0.97,4826,354,1959.3,Air,Fog,53.2,Low,1
1893,2023-03-20 20:00:00,0.9,997,370,702.5,Air,Storm,55.5,High,0
1894,2023-03-20 21:00:00,0.78,2902,140,865.6,Air,Clear,34.7,Low,0
1895,2023-03-20 22:00:00,0.67,784,440,1529.7,Road,Storm,57.9,Low,0
1896,2023-03-20 23:00:00,0.69,1320,478,1695.5,Road,Clear,67.4,Low,0
1897,2023-03-21 00:00:00,0.95,2197,237,1615.3,Sea,Fog,51.5,High,1
1898,2023-03-21 01:00:00,0.85,1624,103,903.4,Rail,Storm,28.7,High,0
1899,2023-03-21 02:00:00,0.64,4489,331,99.7,Road,Storm,26.7,High,0
1900,2023-03-21 03:00:00,0.8,1142,205,1220.4,Air,Clear,63.4,High,0
1901,2023-03-21 04:00:00,0.91,2996,493,903.9,Sea,Storm,1.2,Low,0
1902,2023-03-21 05:00:00,0.92,3589,377,266.2,Sea,Clear,47.2,Low,0
1903,2023-03-21 06:00:00,0.94,3267,282,1698.1,Rail,Storm,45.4,Low,0
1904,2023-03-21 07:00:00,0.96,1284,184,1977.0,Road,Storm,45.6,Low,0
1905,2023-03-21 08:00:00,0.79,2428,106,1524.0,Road,Storm,23.4,Medium,1
1906,2023-03-21 09:00:00,0.87,1086,23,1265.1,Air,Clear,40.8,Low,1
1907,2023-03-21 10:00:00,0.63,1768,426,1658.5,Sea,Fog,38.4,Low,0
1908,2023-03-21 11:00:00,0.86,3795,116,1609.1,Road,Storm,63.3,Low,0
1909,2023-03-21 12:00:00,0.81,517,444,676.9,Air,Storm,69.4,Medium,0
1910,2023-03-21 13:00:00,0.69,69,474,1398.8,Rail,Storm,29.2,Low,0
1911,2023-03-21 14:00:00,0.7,3992,313,236.4,Air,Fog,62.5,Medium,0
1912,2023-03-21 15:00:00,0.88,1502,56,797.6,Rail,Storm,35.2,Medium,0
1913,2023-03-21 16:00:00,0.69,2328,352,1578.0,Road,Fog,59.9,Medium,0
1914,2023-03-21 17:00:00,0.74,4532,315,59.0,Rail,Storm,18.6,Medium,1
1915,2023-03-21 18:00:00,0.75,608,310,895.6,Road,Rain,43.1,Low,1
1916,2023-03-21 19:00:00,0.9,2040,251,751.1,Road,Rain,5.9,Low,0
1917,2023-03-21 20:00:00,0.68,3909,229,1143.4,Rail,Rain,12.4,Medium,0
1918,2023-03-21 21:00:00,0.63,2133,139,201.9,Road,Storm,47.8,High,0
1919,2023-03-21 22:00:00,0.67,2004,242,1600.8,Sea,Rain,9.2,Low,0
1920,2023-03-21 23:00:00,0.89,1987,103,822.8,Sea,Storm,21.8,Medium,0
1921,2023-03-22 00:00:00,0.62,575,302,1558.2,Rail,Rain,2.6,High,0
1922,2023-03-22 01:00:00,0.82,4012,170,876.0,Road,Rain,16.9,Low,0
1923,2023-03-22 02:00:00,0.8,899,29,1628.4,Road,Storm,34.9,Medium,0
1924,2023-03-22 03:00:00,0.75,2833,453,1083.7,Sea,Storm,46.1,Low,0
1925,2023-03-22 04:00:00,0.74,3197,166,37.9,Sea,Clear,19.2,High,0
1926,2023-03-22 05:00:00,0.82,4409,264,1433.8,Rail,Fog,6.8,Low,0
1927,2023-03-22 06:00:00,0.62,537,385,1580.9,Rail,Fog,68.0,High,1
1928,2023-03-22 07:00:00,0.73,335,171,1128.7,Rail,Fog,51.4,High,1
1929,2023-03-22 08:00:00,0.77,2305,356,710.2,Air,Clear,45.7,High,0
1930,2023-03-22 09:00:00,0.66,4675,362,803.2,Rail,Fog,30.1,Low,0
1931,2023-03-22 10:00:00,0.81,4790,435,622.6,Air,Clear,16.0,Medium,1
1932,2023-03-22 11:00:00,0.72,1126,120,643.8,Sea,Rain,20.3,Low,0
1933,2023-03-22 12:00:00,0.63,4352,404,697.0,Air,Clear,32.2,Low,0
1934,2023-03-22 13:00:00,0.65,4584,361,1766.7,Rail,Fog,64.6,Medium,0
1935,2023-03-22 14:00:00,0.73,2149,128,1183.8,Road,Storm,56.2,Medium,1
1936,2023-03-22 15:00:00,0.86,2480,239,1126.4,Air,Rain,64.7,Low,0
1937,2023-03-22 16:00:00,0.92,381,109,360.1,Rail,Storm,6.4,Medium,0
1938,2023-03-22 17:00:00,0.79,1842,452,300.0,Road,Rain,64.4,Medium,0
1939,2023-03-22 18:00:00,0.62,1017,430,1680.9,Road,Storm,42.9,Low,0
1940,2023-03-22 19:00:00,0.84,4678,304,786.8,Road,Storm,23.8,High,1
1941,2023-03-22 20:00:00,0.96,3783,495,1925.4,Road,Storm,15.6,Medium,1
1942,2023-03-22 21:00:00,0.62,575,490,209.8,Rail,Fog,63.4,Medium,0
1943,2023-03-22 22:00:00,0.74,186,168,910.9,Sea,Storm,17.6,Low,0
1944,2023-03-22 23:00:00,0.61,2693,4,1543.4,Sea,Fog,21.4,Low,0
1945,2023-03-23 00:00:00,0.83,3457,135,701.9,Air,Storm,54.2,Medium,1
1946,2023-03-23 01:00:00,0.64,421,284,1200.0,Rail,Storm,28.8,Low,0
1947,2023-03-23 02:00:00,0.98,4483,344,1130.9,Road,Fog,11.4,Low,0
1948,2023-03-23 03:00:00,0.76,4568,307,690.3,Road,Rain,47.2,High,1
1949,2023-03-23 04:00:00,0.85,647,482,1783.8,Rail,Rain,7.2,Low,0
1950,2023-03-23 05:00:00,0.73,4128,198,618.3,Sea,Rain,57.9,Medium,0
1951,2023-03-23 06:00:00,0.73,533,35,1871.0,Sea,Storm,3.8,High,0
1952,2023-03-23 07:00:00,0.6,3762,268,1568.4,Road,Fog,23.3,Low,0
1953,2023-03-23 08:00:00,0.95,413,489,951.2,Sea,Clear,57.6,Medium,0
1954,2023-03-23 09:00:00,0.71,1231,463,1914.4,Air,Storm,37.3,High,1
1955,2023-03-23 10:00:00,0.7,4895,96,739.4,Sea,Clear,69.4,High,0
1956,2023-03-23 11:00:00,0.74,62,305,1585.5,Air,Clear,44.5,Low,0
1957,2023-03-23 12:00:00,0.67,832,359,1447.6,Air,Storm,46.4,Low,0
1958,2023-03-23 13:00:00,0.72,1132,168,377.2,Road,Fog,61.7,Low,0
1959,2023-03-23 14:00:00,0.71,3467,32,1234.3,Road,Clear,67.5,High,0
1960,2023-03-23 15:00:00,0.99,217,299,317.5,Sea,Storm,6.2,High,0
1961,2023-03-23 16:00:00,0.95,363,453,1499.3,Road,Clear,63.6,Medium,0
1962,2023-03-23 17:00:00,0.71,4260,230,1747.0,Road,Fog,55.3,High,1
1963,2023-03-23 18:00:00,0.94,432,42,1676.0,Air,Storm,61.2,Medium,1
1964,2023-03-23 19:00:00,0.62,1759,158,1431.3,Rail,Rain,55.8,Low,1
1965,2023-03-23 20:00:00,0.83,4218,314,294.0,Sea,Storm,59.1,High,0
1966,2023-03-23 21:00:00,0.95,1845,117,1073.5,Rail,Storm,6.1,High,0
1967,2023-03-23 22:00:00,0.69,3102,56,1660.8,Rail,Storm,54.0,High,1
1968,2023-03-23 23:00:00,0.66,3190,469,816.4,Sea,Clear,16.5,High,0
1969,2023-03-24 00:00:00,0.92,1999,165,534.8,Air,Rain,59.3,Low,0
1970,2023-03-24 01:00:00,0.86,3163,349,32.9,Air,Storm,17.6,Medium,1
1971,2023-03-24 02:00:00,0.99,3364,339,238.2,Road,Storm,31.1,Low,0
1972,2023-03-24 03:00:00,0.66,1028,57,1514.6,Road,Fog,68.0,High,1
1973,2023-03-24 04:00:00,0.66,810,445,1721.9,Road,Clear,42.6,High,0
1974,2023-03-24 05:00:00,0.62,2679,485,1008.5,Sea,Fog,60.6,High,1
1975,2023-03-24 06:00:00,0.73,56,423,426.3,Sea,Fog,17.1,Low,0
1976,2023-03-24 07:00:00,0.62,1728,307,1715.7,Rail,Clear,43.8,Medium,0
1977,2023-03-24 08:00:00,0.85,1920,375,725.4,Air,Rain,32.8,Medium,0
1978,2023-03-24 09:00:00,0.63,957,328,1096.6,Road,Storm,20.4,Low,0
1979,2023-03-24 10:00:00,0.78,1117,339,1836.3,Sea,Storm,6.5,High,0
1980,2023-03-24 11:00:00,0.81,3844,32,1930.6,Air,Storm,46.3,Medium,1
1981,2023-03-24 12:00:00,0.63,3453,174,1834.3,Road,Rain,63.7,High,0
1982,2023-03-24 13:00:00,0.88,3501,345,403.3,Air,Clear,16.6,Low,0
1983,2023-03-24 14:00:00,1.0,642,431,395.0,Road,Storm,3.8,Medium,1
1984,2023-03-24 15:00:00,0.76,4590,33,597.0,Road,Fog,5.0,Medium,1
1985,2023-03-24 16:00:00,0.81,515,117,325.0,Air,Storm,39.4,Medium,0
1986,2023-03-24 17:00:00,0.75,2992,444,12.3,Air,Clear,5.4,Medium,0
1987,2023-03-24 18:00:00,0.99,505,381,1417.8,Air,Storm,50.0,Low,0
1988,2023-03-24 19:00:00,0.94,927,370,62.5,Road,Clear,41.2,Low,0
1989,2023-03-24 20:00:00,0.99,618,208,141.2,Sea,Rain,27.3,Medium,1
1990,2023-03-24 21:00:00,0.75,3504,363,1468.8,Rail,Rain,24.8,Low,1
1991,2023-03-24 22:00:00,0.73,521,158,1243.6,Sea,Rain,59.9,High,0
1992,2023-03-24 23:00:00,0.61,4849,414,1846.7,Air,Storm,49.0,High,1
1993,2023-03-25 00:00:00,0.63,1005,246,1818.2,Rail,Storm,24.6,Low,0
1994,2023-03-25 01:00:00,0.98,2153,76,1398.6,Road,Rain,9.2,High,0
1995,2023-03-25 02:00:00,0.83,3157,238,1244.3,Rail,Storm,28.7,Medium,0
1996,2023-03-25 03:00:00,0.78,1794,12,572.6,Rail,Rain,29.3,High,0
1997,2023-03-25 04:00:00,0.66,1013,350,164.0,Air,Clear,10.6,Medium,0
1998,2023-03-25 05:00:00,0.98,792,10,1524.2,Air,Fog,22.4,Low,1
1999,2023-03-25 06:00:00,0.62,246,168,1074.6,Rail,Storm,25.6,High,0
2000,2023-03-25 07:00:00,0.86,4712,468,1369.0,Road,Clear,31.6,High,0
2001,2023-03-25 08:00:00,0.84,2830,56,33.8,Air,Rain,50.7,Medium,0
2002,2023-03-25 09:00:00,0.89,4379,243,773.4,Rail,Clear,33.2,Medium,0
2003,2023-03-25 10:00:00,0.9,3979,365,1471.2,Sea,Fog,41.5,High,0
2004,2023-03-25 11:00:00,0.87,3815,454,1195.5,Sea,Fog,19.4,Low,0
2005,2023-03-25 12:00:00,0.82,3996,265,1133.7,Rail,Fog,57.4,Medium,0
2006,2023-03-25 13:00:00,0.77,4330,285,1498.6,Road,Clear,44.5,High,0
2007,2023-03-25 14:00:00,0.92,1123,76,1733.5,Sea,Storm,49.0,Medium,0
2008,2023-03-25 15:00:00,0.65,2639,280,321.2,Rail,Clear,32.8,High,0
2009,2023-03-25 16:00:00,0.71,924,372,374.1,Rail,Clear,6.1,Low,0
